City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
294,Port Hedland,AU,2021-07-28 14:32:41,-20.3167,118.5667,69.85,78,54,11.5
295,Verkhnevilyuysk,RU,2021-07-28 14:32:41,63.4453,120.3167,60.37,71,83,4.85
296,Mareeba,AU,2021-07-28 14:32:41,-17.0,145.4333,61.52,94,10,1.63
297,Alofi,NU,2021-07-28 14:32:42,-19.0595,-169.9187,67.89,94,100,3.44
298,Cambrils,ES,2021-07-28 14:32:42,41.0748,1.0524,88.27,65,40,7.0
299,Gao,ML,2021-07-28 14:32:42,16.6362,1.637,96.03,36,28,7.74
300,Tacoronte,ES,2021-07-28 14:32:43,28.4769,-16.4102,74.34,77,75,17.0
301,Brightwater,NZ,2021-07-28 14:32:43,-41.3833,173.1167,44.69,92,7,2.89
302,Berlevag,NO,2021-07-28 14:32:43,70.8578,29.0864,48.15,87,90,4.61
303,Olenino,RU,2021-07-28 14:32:44,56.2092,33.4889,61.0,99,100,3.96
304,Praia Da Vitoria,PT,2021-07-28 14:32:44,38.7333,-27.0667,73.65,88,75,9.42
305,Kendari,ID,2021-07-28 14:32:44,-3.945,122.4989,75.43,92,64,2.95
306,Eston,CA,2021-07-28 14:30:08,51.1501,-108.7514,62.49,26,93,4.76
307,Tarata,BO,2021-07-28 14:32:45,-17.6167,-66.0167,62.67,43,5,2.39
308,Raudeberg,NO,2021-07-28 14:32:45,61.9875,5.1352,73.18,94,100,7.09
309,Merauke,ID,2021-07-28 14:32:45,-8.4667,140.3333,76.55,91,47,11.65
310,Tual,ID,2021-07-28 14:32:46,-5.6667,132.75,81.05,83,70,19.39
311,Mazamari,PE,2021-07-28 14:32:46,-11.3258,-74.5308,81.61,57,90,2.42
312,Ust-Tsilma,RU,2021-07-28 14:32:46,65.441,52.1498,45.3,96,100,1.81
313,Ivdel,RU,2021-07-28 14:32:47,60.6911,60.4206,52.48,59,95,9.8
314,Pimentel,PE,2021-07-28 14:32:47,-6.8367,-79.9342,66.99,83,90,4.0
315,Nome,US,2021-07-28 14:32:47,64.5011,-165.4064,51.87,87,90,20.71
316,Margate,GB,2021-07-28 14:32:48,51.3813,1.3862,71.19,53,36,8.99
317,Durango,MX,2021-07-28 14:28:52,24.8333,-104.8333,67.78,41,5,3.31
318,Saint Anthony,US,2021-07-28 14:32:48,45.0205,-93.218,73.42,88,75,1.99
319,Bardiyah,LY,2021-07-28 14:32:48,31.7561,25.0865,87.01,45,0,15.08
320,Kizukuri,JP,2021-07-28 14:32:49,40.8061,140.3861,72.95,91,38,4.05
321,Westport,US,2021-07-28 14:29:08,41.1415,-73.3579,77.9,77,40,1.01
322,Kavali,IN,2021-07-28 14:32:49,14.9167,79.9833,93.69,40,100,17.31
323,Borba,BR,2021-07-28 14:32:49,-4.3878,-59.5939,94.59,30,0,3.56
324,Cody,US,2021-07-28 14:32:50,44.5263,-109.0565,80.4,26,1,9.22
325,Arrifes,PT,2021-07-28 14:32:50,37.7667,-25.7,71.85,83,40,12.66
326,Srikakulam,IN,2021-07-28 14:32:50,18.3,83.9,83.66,65,100,10.65
327,Grandola,PT,2021-07-28 14:32:51,38.1772,-8.5668,90.7,35,12,11.05
328,Praya,CV,2021-07-28 14:32:51,14.9215,-23.5087,82.94,57,40,16.11
329,Conceicao Do Araguaia,BR,2021-07-28 14:32:51,-8.2578,-49.2647,91.53,35,0,5.75
330,Sobolevo,RU,2021-07-28 14:32:52,54.4299,31.8996,74.52,72,91,5.57
331,Sistranda,NO,2021-07-28 14:32:52,63.7256,8.834,78.76,60,52,20.13
332,Kargasok,RU,2021-07-28 14:32:52,59.0556,80.8572,62.37,63,91,8.16
333,Kaeo,NZ,2021-07-28 14:32:53,-35.1,173.7833,48.33,93,59,3.29
334,Guanare,VE,2021-07-28 14:32:53,9.0418,-69.7421,77.02,100,17,1.14
335,Husavik,IS,2021-07-28 14:32:53,66.0449,-17.3389,48.11,98,100,10.87
336,Brignoles,FR,2021-07-28 14:32:54,43.4,6.0667,91.11,28,15,6.98
337,Port Augusta,AU,2021-07-28 14:32:54,-32.5,137.7667,45.72,76,0,3.11
338,Elk City,US,2021-07-28 14:32:54,35.412,-99.4043,81.28,74,1,0.0
339,Muisne,EC,2021-07-28 14:32:54,0.6,-80.0333,77.45,83,96,5.86
340,Sernovodsk,RU,2021-07-28 14:32:55,43.3117,45.1594,70.79,76,96,2.64
341,Chake Chake,TZ,2021-07-28 14:32:55,-5.2459,39.7666,75.6,76,17,13.35
342,Ukiah,US,2021-07-28 14:32:55,39.1502,-123.2078,80.01,72,1,0.0
343,Comodoro Rivadavia,AR,2021-07-28 14:32:56,-45.8667,-67.5,51.66,66,0,1.14
344,Haimen,CN,2021-07-28 14:32:56,23.1935,116.6142,80.49,86,81,14.0
345,Vagay,RU,2021-07-28 14:32:56,57.9375,69.0217,53.08,79,100,7.34
346,Meulaboh,ID,2021-07-28 14:32:57,4.1363,96.1285,78.42,85,49,2.46
347,Elko,US,2021-07-28 14:32:57,41.0002,-115.5012,66.81,47,4,3.29
348,Gushi,CN,2021-07-28 14:32:57,34.6425,109.5843,79.16,59,13,3.38
349,Vuktyl,RU,2021-07-28 14:32:57,63.8567,57.3094,45.88,92,100,3.15
350,Menongue,AO,2021-07-28 14:29:15,-14.6585,17.691,81.41,11,19,4.63
351,Anadyr,RU,2021-07-28 14:32:58,64.75,177.4833,48.7,93,75,8.01
352,Zonguldak,TR,2021-07-28 14:32:58,41.25,31.8333,77.85,35,0,8.46
353,Kasane,BW,2021-07-28 14:32:58,-17.8167,25.15,73.49,27,0,6.91
354,Voh,NC,2021-07-28 14:32:59,-20.9667,164.7,63.63,77,10,5.57
355,Piet Retief,ZA,2021-07-28 14:32:59,-27.0071,30.8132,60.85,17,0,4.43
356,Isangel,VU,2021-07-28 14:32:59,-19.55,169.2667,69.51,67,20,12.5
357,Pacific Grove,US,2021-07-28 14:30:32,36.6177,-121.9166,64.26,95,90,1.01
358,Dawlatabad,AF,2021-07-28 14:33:00,36.4141,64.9053,93.45,11,0,7.9
359,San Joaquin,US,2021-07-28 14:33:00,37.9333,-121.3011,75.36,70,1,5.75
360,Vicuna,CL,2021-07-28 14:33:00,-30.0319,-70.7081,42.53,5,0,0.81
361,Thinadhoo,MV,2021-07-28 14:33:01,0.5333,72.9333,80.91,76,100,1.99
362,Vostok,RU,2021-07-28 14:33:01,46.4856,135.8833,72.77,81,100,3.53
363,Farafangana,MG,2021-07-28 14:33:01,-22.8167,47.8333,68.45,82,22,11.34
364,Chapais,CA,2021-07-28 14:32:48,49.7834,-74.8492,60.58,41,9,5.55
365,Kamaishi,JP,2021-07-28 14:33:02,39.2667,141.8833,72.46,99,95,4.65
366,Hervey Bay,AU,2021-07-28 14:33:02,-25.2986,152.8535,64.04,82,1,12.91
367,Ceres,US,2021-07-28 14:31:58,37.5949,-120.9577,79.25,65,1,6.91
368,Port Blair,IN,2021-07-28 14:33:03,11.6667,92.75,82.27,86,100,18.12
369,Pangody,RU,2021-07-28 14:32:17,65.85,74.4859,51.55,94,100,5.61
370,Milyutinskaya,RU,2021-07-28 14:33:04,48.6279,41.6679,92.21,26,53,3.29
371,Krasnoselkup,RU,2021-07-28 14:33:04,65.7,82.4667,52.43,84,54,8.43
372,Torbay,CA,2021-07-28 14:33:04,47.6666,-52.7314,73.89,87,75,12.66
373,Port Macquarie,AU,2021-07-28 14:28:14,-31.4333,152.9167,61.38,75,99,6.29
374,Ola,RU,2021-07-28 14:33:05,59.5833,151.2833,53.26,61,96,10.29
375,Sarishabari,BD,2021-07-28 14:33:06,24.7333,89.8333,81.12,87,82,18.79
376,Avera,US,2021-07-28 14:33:06,33.194,-82.5271,84.88,68,81,1.5
377,Kununurra,AU,2021-07-28 14:33:06,-15.7667,128.7333,75.18,73,73,3.44
378,Klaksvik,FO,2021-07-28 14:33:07,62.2266,-6.589,54.52,92,95,8.03
379,Kyrksaeterora,NO,2021-07-28 14:33:07,63.2906,9.0891,79.68,47,100,18.21
380,Cantaura,VE,2021-07-28 14:33:07,9.3057,-64.3584,83.61,64,44,8.72
381,Waingapu,ID,2021-07-28 14:33:08,-9.6567,120.2641,75.56,86,32,7.87
382,Nanae,JP,2021-07-28 14:33:08,41.8833,140.6833,71.44,98,100,9.48
383,Saint-Leu,RE,2021-07-28 14:33:08,-21.15,55.2833,68.86,83,100,16.6
384,Srandakan,ID,2021-07-28 14:33:09,-7.9386,110.2506,75.38,77,20,3.98
385,Sioux Lookout,CA,2021-07-28 14:33:09,50.1001,-91.917,70.18,73,75,8.05
386,Annau,TM,2021-07-28 14:33:09,37.8876,58.516,101.7,10,20,4.61
387,Sandy Springs,US,2021-07-28 14:28:10,33.9243,-84.3785,84.7,85,20,1.01
388,Flinders,AU,2021-07-28 14:33:10,-34.5833,150.8552,56.48,65,0,10.33
389,Meiganga,CM,2021-07-28 14:33:10,6.5167,14.3,70.68,91,98,3.02
390,Moose Factory,CA,2021-07-28 14:33:10,51.2585,-80.6094,68.0,60,1,8.05
391,Boguchany,RU,2021-07-28 14:32:17,58.3814,97.4531,62.04,86,100,5.26
392,Rawson,AR,2021-07-28 14:33:11,-43.3002,-65.1023,45.72,53,24,13.06
393,Temascalapa,MX,2021-07-28 14:33:11,19.8333,-98.9,61.36,60,79,2.08
394,Shunyi,CN,2021-07-28 14:33:11,40.125,116.6453,80.83,89,0,4.47
395,Kyzyl-Suu,KG,2021-07-28 14:33:12,42.3414,78.0056,68.4,64,59,2.39
396,Cassino,IT,2021-07-28 14:33:12,41.4876,13.8315,102.43,24,0,15.99
397,Beipiao,CN,2021-07-28 14:33:12,41.7919,120.7792,76.84,64,100,1.25
398,Buchanan,LR,2021-07-28 14:33:13,5.8808,-10.0467,78.76,67,100,10.8
399,Kitimat,CA,2021-07-28 14:30:07,54.0524,-128.6534,57.9,95,100,1.23
400,Caravelas,BR,2021-07-28 14:33:13,-17.7125,-39.2481,85.06,50,0,9.71
401,Kautokeino,NO,2021-07-28 14:33:13,69.0125,23.0412,63.73,68,84,2.66
402,Sorong,ID,2021-07-28 14:33:14,-0.8833,131.25,82.17,79,97,4.61
403,Zhicheng,CN,2021-07-28 14:33:14,30.2956,111.5047,77.31,88,42,2.44
404,Saint-Georges,GD,2021-07-28 14:33:14,12.0564,-61.7485,85.68,74,75,16.11
405,Hudson Bay,CA,2021-07-28 14:33:15,52.85,-102.3842,72.25,42,33,7.02
406,Maniitsoq,GL,2021-07-28 14:33:15,65.4167,-52.9,47.25,82,46,17.52
407,Miracatu,BR,2021-07-28 14:33:15,-24.2814,-47.4597,54.72,85,100,0.54
408,Coahuayana,MX,2021-07-28 14:33:16,18.7333,-103.6833,83.68,82,92,2.46
409,Da Lat,VN,2021-07-28 14:29:58,11.9465,108.4419,64.0,96,100,3.8
410,Asau,RO,2021-07-28 14:33:16,46.4333,26.4,86.4,40,66,1.23
411,Mehamn,NO,2021-07-28 14:33:16,71.0357,27.8492,48.38,87,100,8.14
412,Pisco,PE,2021-07-28 14:33:17,-13.7,-76.2167,64.45,72,20,2.3
413,Teguise,ES,2021-07-28 14:33:17,29.0605,-13.564,73.62,69,75,23.02
414,Soure,BR,2021-07-28 14:29:20,-0.7167,-48.5233,84.15,68,6,5.91
415,Kaliua,TZ,2021-07-28 14:33:17,-5.0606,31.7936,84.87,22,25,5.21
416,Souillac,MU,2021-07-28 14:33:18,-20.5167,57.5167,71.37,88,75,18.41
417,Mogadishu,SO,2021-07-28 14:33:18,2.0371,45.3438,80.47,65,75,17.27
418,Bengkulu,ID,2021-07-28 14:33:18,-3.8004,102.2655,77.09,81,78,6.76
419,Gogrial,SS,2021-07-28 14:33:19,8.5332,28.1004,83.77,59,83,3.53
420,Rancho Palos Verdes,US,2021-07-28 14:33:09,33.7445,-118.387,77.65,90,40,1.99
421,Valer,NO,2021-07-28 14:33:19,60.6785,11.8331,73.85,86,100,5.59
422,Sept-Iles,CA,2021-07-28 14:33:19,50.2001,-66.3821,64.06,64,75,7.0
423,Yar-Sale,RU,2021-07-28 14:33:20,66.8333,70.8333,50.09,81,100,2.82
424,Fare,PF,2021-07-28 14:33:20,-16.7,-151.0167,77.22,70,20,2.17
425,Ulaanbaatar,MN,2021-07-28 14:33:20,47.9077,106.8832,66.33,52,40,4.47
426,Valparaiso,CL,2021-07-28 14:31:53,-33.0393,-71.6273,61.03,56,0,0.0
427,Taybad,IR,2021-07-28 14:33:21,34.74,60.7756,88.93,13,0,29.8
428,Itarema,BR,2021-07-28 14:33:21,-2.9248,-39.9167,88.36,55,8,15.88
429,Roma,US,2021-07-28 14:32:03,43.2128,-75.4557,70.86,75,75,3.44
430,Esso,RU,2021-07-28 14:33:21,55.9333,158.7,53.31,95,73,3.42
431,Ipixuna,BR,2021-07-28 14:33:22,-1.7625,-48.8043,87.75,48,6,3.51
432,College,US,2021-07-28 14:29:45,64.8569,-147.8028,57.15,94,90,6.91
433,Wilmington,US,2021-07-28 14:31:22,34.2257,-77.9447,81.99,88,1,0.0
434,Kamiiso,JP,2021-07-28 14:33:22,41.8167,140.65,71.65,97,100,11.27
435,Moron,AR,2021-07-28 14:33:23,-34.6534,-58.6198,46.96,76,77,8.99
436,Edgewood,US,2021-07-28 14:33:23,39.4187,-76.2944,86.95,66,1,4.0
437,Mayo,US,2021-07-28 14:33:23,38.8876,-76.5119,87.58,62,1,1.99
438,Tigil,RU,2021-07-28 14:33:11,57.8,158.6667,49.42,80,77,2.82
439,Kerema,PG,2021-07-28 14:33:23,-7.9631,145.7785,77.97,91,99,2.75
440,Matay,EG,2021-07-28 14:33:24,28.419,30.7792,100.9,12,5,14.07
441,Biggar,GB,2021-07-28 14:33:24,55.6167,-3.5167,65.7,78,100,9.42
442,Esperance,AU,2021-07-28 14:33:24,-33.8667,121.9,53.44,60,56,20.45
443,Minbu,MM,2021-07-28 14:33:25,20.1833,94.8833,78.24,89,100,10.36
444,Ciudad Bolivar,VE,2021-07-28 14:33:25,8.1222,-63.5497,85.39,64,23,5.53
445,Camacha,PT,2021-07-28 14:33:25,33.0833,-16.3333,74.62,65,40,17.27
446,Victor Harbor,AU,2021-07-28 14:33:26,-35.5667,138.6167,53.69,70,3,11.61
447,Jalu,LY,2021-07-28 14:33:20,29.0331,21.5482,100.2,14,0,12.77
448,Bhadravati,IN,2021-07-28 14:33:26,13.8667,75.7167,72.0,85,100,12.06
449,Amapa,BR,2021-07-28 14:33:26,1.0,-52.0,87.31,56,7,2.48
450,Beringovskiy,RU,2021-07-28 14:33:27,63.05,179.3167,46.38,81,100,10.69
451,Cururupu,BR,2021-07-28 14:33:27,-1.8283,-44.8683,88.16,54,7,7.14
452,Teguldet,RU,2021-07-28 14:33:27,57.3064,88.1667,59.04,61,100,3.0
453,Thiers,FR,2021-07-28 14:33:27,45.8333,3.5,78.17,44,39,3.06
454,Auki,SB,2021-07-28 14:33:28,-8.7676,160.7034,76.3,89,99,3.33
455,Cacequi,BR,2021-07-28 14:33:28,-29.8836,-54.825,48.6,54,12,18.1
456,Semnan,IR,2021-07-28 14:33:18,35.5729,53.3971,85.82,39,77,15.41
457,Geraldton,AU,2021-07-28 14:31:17,-28.7667,114.6,61.21,88,90,17.27
458,Pochutla,MX,2021-07-28 14:33:29,15.7432,-96.4661,80.82,72,93,3.2
459,Kralendijk,BQ,2021-07-28 14:33:29,12.15,-68.2667,84.18,74,40,11.5
460,Asino,RU,2021-07-28 14:33:29,56.9979,86.1452,56.71,76,72,0.67
461,Hofn,IS,2021-07-28 14:33:29,64.2539,-15.2082,51.82,93,90,9.22
462,Palauig,PH,2021-07-28 14:33:30,15.435,119.9045,81.43,88,100,12.06
463,Quelimane,MZ,2021-07-28 14:33:30,-17.8786,36.8883,80.55,47,75,8.05
464,Tucumcari,US,2021-07-28 14:33:30,35.1717,-103.725,80.94,53,1,3.44
465,Niquelandia,BR,2021-07-28 14:33:31,-14.4739,-48.4597,92.07,18,0,2.21
466,Luwuk,ID,2021-07-28 14:33:31,-0.9516,122.7875,77.58,87,81,4.94
467,Jumla,NP,2021-07-28 14:33:31,29.2747,82.1838,64.78,96,99,2.13
468,Rondonopolis,BR,2021-07-28 14:33:32,-16.4708,-54.6356,75.27,44,73,7.72
469,Grand Gaube,MU,2021-07-28 14:33:32,-20.0064,57.6608,71.38,77,100,11.01
470,Hami,CN,2021-07-28 14:33:33,42.8,93.45,95.54,14,17,5.64
471,Tabou,CI,2021-07-28 14:33:33,4.423,-7.3528,80.55,62,100,6.08
472,Fairbanks,US,2021-07-28 14:30:12,64.8378,-147.7164,57.16,94,90,1.01
473,Bundibugyo,UG,2021-07-28 14:33:33,0.7414,30.0417,81.5,54,67,5.19
474,Jenison,US,2021-07-28 14:33:34,42.9072,-85.792,81.34,70,18,1.01
475,Hokitika,NZ,2021-07-28 14:33:34,-42.7167,170.9667,47.71,89,37,5.26
476,Ranong,TH,2021-07-28 14:33:34,9.9658,98.6348,80.8,85,100,14.76
477,Neiafu,TO,2021-07-28 14:33:34,-18.65,-173.9833,68.68,100,75,0.0
478,Salcininkai,LT,2021-07-28 14:33:35,54.3,25.3833,82.49,59,89,5.66
479,Padang,ID,2021-07-28 14:33:35,-0.9492,100.3543,78.85,87,98,3.09
480,Savannah Bight,HN,2021-07-28 14:33:35,16.45,-85.85,87.01,75,99,19.53
481,Cutervo,PE,2021-07-28 14:33:36,-6.379,-78.8157,57.36,75,77,6.71
482,Duku,NG,2021-07-28 14:33:36,11.2361,4.9073,80.29,73,100,6.69
483,Ulaangom,MN,2021-07-28 14:33:36,49.9811,92.0667,63.41,61,100,14.09
484,Ranibennur,IN,2021-07-28 14:33:37,14.6167,75.6167,72.28,84,100,14.05
485,Puerto Escondido,MX,2021-07-28 14:33:37,15.85,-97.0667,79.63,78,1,8.05
486,Bubaque,GW,2021-07-28 14:33:37,11.2833,-15.8333,80.24,78,100,5.64
487,Palmer,US,2021-07-28 14:33:37,42.1584,-72.3287,73.99,71,75,1.99
488,Nioro,GM,2021-07-28 14:33:38,13.35,-15.75,88.39,57,94,8.23
489,Buala,SB,2021-07-28 14:33:38,-8.145,159.5921,79.12,81,93,4.94
490,Narsaq,GL,2021-07-28 14:33:39,60.9167,-46.05,50.22,70,100,5.75
491,Havre-Saint-Pierre,CA,2021-07-28 14:33:39,50.2334,-63.5986,57.56,88,90,9.22
492,Sorland,NO,2021-07-28 14:33:39,67.667,12.6934,62.67,77,0,10.36
493,Ossora,RU,2021-07-28 14:33:39,59.2353,163.0719,52.29,78,25,3.56
494,Conakry,GN,2021-07-28 14:33:40,9.538,-13.6773,77.07,94,90,6.91
495,Prainha,BR,2021-07-28 14:33:40,-1.8,-53.48,89.24,47,2,4.41
496,Wetter,DE,2021-07-28 14:33:40,50.9,8.7167,75.27,64,54,12.15
497,Mlandizi,TZ,2021-07-28 14:33:41,-6.7,38.7333,80.31,50,46,10.09
498,San Nicolas,PH,2021-07-28 14:33:41,18.1725,120.5953,79.81,87,100,13.56
499,Naumburg,DE,2021-07-28 14:33:41,51.15,11.8167,76.44,58,100,4.0
500,Goure,NE,2021-07-28 14:33:42,13.9835,10.2704,80.02,69,100,8.21
501,Turukhansk,RU,2021-07-28 14:33:42,65.8167,87.9833,56.03,82,94,4.29
502,Mombetsu,JP,2021-07-28 14:33:42,44.3525,143.3525,70.92,90,8,4.92
503,Karpogory,RU,2021-07-28 14:33:43,64.0019,44.4451,57.25,79,100,6.78
504,Nishihara,JP,2021-07-28 14:33:43,26.1842,127.7558,81.68,83,75,6.91
505,Berbera,SO,2021-07-28 14:33:43,10.4396,45.0143,91.18,39,96,29.21
506,Verkhoyansk,RU,2021-07-28 14:33:44,67.5447,133.385,45.57,70,0,5.86
507,Petropavlovsk-Kamchatskiy,RU,2021-07-28 14:33:44,53.0452,158.6483,63.19,88,0,2.24
508,Beira,MZ,2021-07-28 14:33:44,-19.8436,34.8389,73.49,60,20,10.36
509,Manta,EC,2021-07-28 14:33:44,-0.95,-80.7333,73.18,88,90,0.0
510,Giyon,ET,2021-07-28 14:33:45,8.5333,37.9833,62.91,88,100,4.74
511,Lahij,YE,2021-07-28 14:33:45,13.1667,44.5833,85.77,61,100,5.32
512,Reconquista,AR,2021-07-28 14:33:45,-29.15,-59.65,51.03,37,0,16.06
513,Umm Lajj,SA,2021-07-28 14:33:27,25.0213,37.2685,90.5,59,17,15.17
514,Lodwar,KE,2021-07-28 14:33:46,3.1191,35.5973,88.59,34,82,9.13
515,Pahrump,US,2021-07-28 14:33:46,36.2083,-115.9839,87.69,26,92,2.75
516,Tilichiki,RU,2021-07-28 14:33:11,60.4667,166.1,44.37,78,22,7.05
517,Najran,SA,2021-07-28 14:33:46,17.4924,44.1277,101.05,20,87,6.71
518,Cedar City,US,2021-07-28 14:31:18,37.6775,-113.0619,75.4,55,1,3.44
519,Rutana,BI,2021-07-28 14:33:47,-3.8667,30.1,74.44,28,13,3.53
520,Mulege,MX,2021-07-28 14:33:47,26.8833,-111.9833,89.78,47,0,2.24
521,Yerofey Pavlovich,RU,2021-07-28 14:33:47,53.9667,121.9667,56.21,98,22,2.37
522,Poum,NC,2021-07-28 14:33:48,-20.2333,164.0167,71.65,66,58,19.04
523,Papara,BR,2021-07-28 14:33:48,-3.9839,-38.7273,86.4,40,3,8.55
524,Manacapuru,BR,2021-07-28 14:33:48,-3.2997,-60.6206,86.58,44,1,3.15
525,Novyy Urengoy,RU,2021-07-28 14:33:49,66.0833,76.6333,61.25,57,96,19.08
526,Shimoda,JP,2021-07-28 14:33:49,34.6667,138.95,78.1,87,21,12.33
527,Oktyabrskoye,RU,2021-07-28 14:33:49,43.0645,44.7417,66.34,73,75,6.71
528,Sandusky,US,2021-07-28 14:33:50,41.3501,-83.1332,82.63,70,0,6.49
529,Bonthe,SL,2021-07-28 14:33:50,7.5264,-12.505,81.25,66,99,13.22
530,Asvanyraro,HU,2021-07-28 14:33:50,47.8273,17.4942,96.06,26,5,8.59
531,Hambantota,LK,2021-07-28 14:33:50,6.1241,81.1185,84.54,79,75,16.11
532,Karratha,AU,2021-07-28 14:33:51,-20.7377,116.8463,70.14,67,56,12.06
533,Florence,IT,2021-07-28 14:33:51,43.7667,11.25,93.67,46,20,5.75
534,Ayr,GB,2021-07-28 14:29:36,55.4627,-4.6339,67.32,63,20,16.11
535,San Juan,AR,2021-07-28 14:30:29,-31.5375,-68.5364,47.19,31,0,3.87
536,Fort-Shevchenko,KZ,2021-07-28 14:33:52,44.5086,50.263,79.68,51,18,10.87
537,Sanchez,DO,2021-07-28 14:33:52,19.2281,-69.6137,80.38,83,40,0.0
538,Minggang,CN,2021-07-28 14:33:52,32.4586,114.0486,74.82,77,100,13.15
539,Komsomolskiy,UZ,2021-07-28 14:33:53,40.4272,71.7189,90.32,23,0,9.22
540,Tabat,ID,2021-07-28 14:33:53,-2.635,115.2274,75.67,85,7,2.93
541,General Pico,AR,2021-07-28 14:31:11,-35.6566,-63.7568,45.68,50,2,10.13
542,Samarai,PG,2021-07-28 14:33:54,-10.6167,150.6667,77.59,86,100,3.83
543,Pombas,CV,2021-07-28 14:33:54,17.1503,-25.0201,80.38,79,37,11.01
544,San Cristobal,VE,2021-07-28 14:33:54,7.7669,-72.225,66.38,52,19,6.44
545,Kinsale,IE,2021-07-28 14:33:54,51.7075,-8.5306,58.37,77,75,20.71
546,Yatou,CN,2021-07-28 14:33:55,37.15,122.3833,76.91,84,100,5.35
547,Port Hardy,CA,2021-07-28 14:33:55,50.6996,-127.4199,51.98,100,40,0.0
548,Fort Payne,US,2021-07-28 14:29:17,34.4442,-85.7197,83.28,60,75,0.0
549,Mana,GF,2021-07-28 14:33:55,5.6592,-53.7767,86.11,63,13,9.44
550,Ust-Kuyga,RU,2021-07-28 14:33:56,70.0167,135.6,42.35,84,29,7.23
551,Hirado,JP,2021-07-28 14:33:56,33.3597,129.5531,81.36,83,0,10.45
552,Hovd,MN,2021-07-28 14:33:56,48.0056,91.6419,70.05,18,0,7.99
553,Abu Dhabi,AE,2021-07-28 14:30:26,24.4667,54.3667,105.91,47,0,9.22
554,Maceio,BR,2021-07-28 14:33:57,-9.6658,-35.7353,80.04,69,75,10.36
555,Perene,PE,2021-07-28 14:33:57,-10.9492,-75.2261,82.9,50,72,2.46
556,Sabha,LY,2021-07-28 14:33:57,27.0377,14.4283,100.81,10,0,8.1
557,Novikovo,RU,2021-07-28 14:33:58,51.1537,37.8879,83.93,35,98,7.29
558,Matara,LK,2021-07-28 14:33:58,5.9485,80.5353,79.47,85,69,11.1
559,Aleksandrov Gay,RU,2021-07-28 14:33:58,50.147,48.5704,85.28,25,56,12.82
