City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
349,Korsakov,RU,46.6328,142.7813,73.24,75,2,3.27,clear sky
350,Champerico,GT,14.3,-91.9167,85.95,76,86,4.03,overcast clouds
351,Asau,RO,46.4333,26.4,65.95,91,57,5.44,broken clouds
352,Sohag,EG,26.557,31.6948,86.29,21,3,7.67,clear sky
353,Sambava,MG,-14.2667,50.1667,65.86,78,0,9.08,clear sky
354,Sant Feliu De Guixols,ES,41.7833,3.0333,74.89,48,1,3.56,clear sky
355,Poya,NC,-21.35,165.15,73.81,53,9,4.83,clear sky
356,Soyo,AO,-6.1349,12.3689,71.83,91,9,6.98,clear sky
357,Katobu,ID,-4.9408,122.5276,75.51,91,80,3.8,broken clouds
358,Porto Novo,BJ,6.4965,2.6036,75.42,82,14,7.16,few clouds
359,Eydhafushi,MV,5.1033,73.0708,82.26,76,100,12.08,overcast clouds
360,Lorengau,PG,-2.0226,147.2712,83.93,76,95,7.09,overcast clouds
361,Kieta,PG,-6.2167,155.6333,83.1,71,90,1.95,overcast clouds
362,Rincon,US,32.296,-81.2354,87.76,70,75,5.75,thunderstorm
363,Kidal,ML,18.4411,1.4078,86.54,48,34,5.77,scattered clouds
364,Lima,PE,-12.0432,-77.0282,61.05,82,90,10.36,overcast clouds
365,Saint-Joseph,RE,-21.3667,55.6167,66.58,85,98,17.49,light rain
366,Chateaubelair,VC,13.2833,-61.25,81.21,89,75,12.66,broken clouds
367,Hounde,BF,11.5,-3.5167,72.21,90,25,4.65,scattered clouds
368,Peniche,PT,39.3558,-9.3811,66.09,87,0,19.66,clear sky
369,Bethanien,NA,-26.502,17.1583,49.15,35,0,4.27,clear sky
370,Bathsheba,BB,13.2167,-59.5167,77.61,88,75,9.22,broken clouds
371,Boyolangu,ID,-8.1181,111.8935,73.63,90,84,3.24,broken clouds
372,Mildura,AU,-34.2,142.15,41.07,93,0,5.75,clear sky
373,Dwarka,IN,22.2394,68.9678,81.95,84,100,25.48,overcast clouds
374,Asmar,AF,35.0333,71.3581,76.95,96,96,3.15,overcast clouds
375,Richmond,US,37.5538,-77.4603,92.39,56,20,1.99,few clouds
376,Moose Factory,CA,51.2585,-80.6094,66.2,82,40,8.05,scattered clouds
377,Nushki,PK,29.5542,66.0215,85.87,13,86,3.4,overcast clouds
378,Thinadhoo,MV,0.5333,72.9333,80.13,73,99,0.51,overcast clouds
379,Mehamn,NO,71.0357,27.8492,46.36,93,100,8.48,overcast clouds
380,Porbandar,IN,21.6422,69.6093,81.64,84,100,24.23,overcast clouds
381,Sept-Iles,CA,50.2001,-66.3821,64.83,68,75,5.01,broken clouds
382,Karratha,AU,-20.7377,116.8463,63.99,70,6,8.19,clear sky
383,Husavik,IS,66.0449,-17.3389,48.11,98,100,7.47,light rain
384,Nibbar,TN,36.2941,8.7666,83.08,15,0,6.91,clear sky
385,Honningsvag,NO,70.9821,25.9704,46.29,89,99,8.77,overcast clouds
386,Payakumbuh,ID,-0.2202,100.6308,67.95,98,98,2.98,overcast clouds
387,Constitucion,CL,-35.3333,-72.4167,51.49,62,0,5.93,clear sky
388,Garh Maharaja,PK,30.8339,71.9053,88.77,61,16,8.3,moderate rain
389,Codrington,AU,-38.2667,141.9667,45.5,91,25,10.96,scattered clouds
390,Ibra,OM,22.6906,58.5334,89.58,41,97,6.46,overcast clouds
391,Bredy,RU,52.4153,60.3411,51.85,66,0,6.24,clear sky
392,Ambunti,PG,-4.2365,142.8448,78.08,91,64,1.52,broken clouds
393,Nishihara,JP,26.1842,127.7558,80.26,94,75,6.91,broken clouds
394,Buchanan,LR,5.8808,-10.0467,76.05,75,100,7.25,overcast clouds
395,Jackson,US,42.4165,-122.8345,99.91,26,1,6.91,clear sky
396,Srednekolymsk,RU,67.45,153.6833,37.09,99,100,9.31,light rain
397,Esperance,AU,-33.8667,121.9,57.04,75,78,23.47,broken clouds
398,Batagay-Alyta,RU,67.8006,130.4114,51.01,52,55,2.89,broken clouds
399,Lazaro Cardenas,MX,17.9583,-102.2,85.1,68,67,5.08,broken clouds
400,Grindavik,IS,63.8424,-22.4338,55.35,87,0,13.8,clear sky
401,Iracoubo,GF,5.4802,-53.2011,79.09,83,23,10.02,few clouds
402,Mountain Home,US,43.133,-115.6912,96.28,16,1,12.66,clear sky
403,Omutninsk,RU,58.67,52.1932,46.81,83,69,5.95,broken clouds
404,Melfort,CA,52.8667,-104.6177,81.36,29,1,9.22,clear sky
405,Marzanesti,RO,43.9333,25.4667,80.49,48,58,6.49,broken clouds
406,Riyadh,SA,24.6877,46.7219,98.74,14,100,11.12,overcast clouds
407,Manitouwadge,CA,49.1215,-85.8403,70.54,46,64,8.34,broken clouds
408,Visnes,NO,59.3556,5.2242,60.85,94,40,8.05,moderate rain
409,Celestun,MX,20.8667,-90.4,83.84,75,22,12.57,few clouds
410,Belle Fourche,US,44.6714,-103.8522,98.89,18,34,20.09,scattered clouds
411,Kurilsk,RU,45.2333,147.8833,71.1,86,100,8.88,overcast clouds
412,Turkistan,KZ,43.0,68.0,74.68,25,0,5.68,clear sky
413,Tambovka,RU,50.0969,128.0489,69.91,76,95,5.32,overcast clouds
414,Siilinjarvi,FI,63.0833,27.6667,68.02,73,0,2.3,clear sky
415,Raudeberg,NO,61.9875,5.1352,62.2,96,59,7.74,broken clouds
416,Pleshanovo,RU,52.8333,53.4833,54.97,51,1,2.04,clear sky
417,Mount Gambier,AU,-37.8333,140.7667,42.71,100,75,8.05,broken clouds
418,Matamoros,MX,25.5333,-103.25,93.31,26,40,0.0,scattered clouds
419,Lazy,PL,50.35,19.4167,68.43,97,100,3.98,overcast clouds
420,Cabras,IT,39.93,8.5314,78.08,63,0,2.71,clear sky
421,Klaksvik,FO,62.2266,-6.589,54.52,98,99,11.18,overcast clouds
422,Ubajara,BR,-3.8544,-40.9211,70.95,70,43,5.99,scattered clouds
423,Palmer,US,42.1584,-72.3287,78.31,58,75,4.61,broken clouds
424,Christchurch,NZ,-43.5333,172.6333,48.0,87,90,1.99,overcast clouds
425,Dingle,PH,10.9995,122.6711,80.76,85,75,8.77,broken clouds
426,Qui Nhon,VN,13.7667,109.2333,84.54,69,97,10.71,overcast clouds
427,Manado,ID,1.487,124.8455,75.97,94,20,0.0,few clouds
428,Verkhnevilyuysk,RU,63.4453,120.3167,62.28,54,1,5.03,clear sky
429,Koudougou,BF,12.25,-2.3667,76.78,77,63,11.45,broken clouds
430,Kankan,GN,10.3854,-9.3057,70.93,97,100,5.48,light rain
431,Iralaya,HN,15.0,-83.2333,77.09,85,87,9.8,overcast clouds
432,Sangar,RU,63.9242,127.4739,60.62,42,5,3.74,clear sky
433,Margate,GB,51.3813,1.3862,60.89,80,6,1.99,light rain
434,Belonia,IN,23.2528,91.4514,76.59,97,100,14.25,light rain
435,Nelson,NZ,-41.2833,173.2833,50.7,95,11,1.01,few clouds
436,Fonte Boa,BR,-2.4959,-66.2662,81.64,68,77,3.09,broken clouds
437,Jansath,IN,29.3333,77.85,76.86,91,95,2.82,overcast clouds
438,Itarema,BR,-2.9248,-39.9167,78.53,86,5,14.05,clear sky
439,Diffa,NE,13.3154,12.6113,77.09,78,96,3.15,overcast clouds
440,Butiama,TZ,-1.7667,33.9667,65.86,67,93,3.24,overcast clouds
441,Marapanim,BR,-0.7175,-47.6997,74.32,95,24,3.47,few clouds
442,Ouadda,CF,8.0777,22.4007,66.51,99,48,2.44,light rain
443,Peace River,CA,56.2501,-117.286,79.11,29,20,18.41,few clouds
444,The Valley,AI,18.217,-63.0578,84.34,70,40,14.97,scattered clouds
445,Bandarbeyla,SO,9.4942,50.8122,77.56,76,93,24.92,overcast clouds
446,Srikakulam,IN,18.3,83.9,79.93,77,100,7.83,overcast clouds
447,Khuzdar,PK,27.7384,66.6434,84.29,41,100,4.0,overcast clouds
448,Hofn,IS,64.2539,-15.2082,52.93,87,99,0.16,overcast clouds
449,Viedma,AR,-40.8135,-62.9967,45.18,49,13,8.52,few clouds
450,Miranda,CO,3.2499,-76.2281,82.53,80,46,3.24,scattered clouds
451,Alugan,PH,12.2188,125.4808,81.25,79,99,4.79,overcast clouds
452,Ranong,TH,9.9658,98.6348,80.24,87,100,14.03,overcast clouds
453,Sobolevo,RU,54.4299,31.8996,63.54,91,69,5.28,broken clouds
454,Xixiang,CN,35.1628,112.865,76.1,80,22,5.21,light rain
455,Fredericton,CA,45.9454,-66.6656,70.65,40,40,10.36,scattered clouds
456,Cap Malheureux,MU,-19.9842,57.6142,71.47,73,100,11.99,overcast clouds
457,Tura,IN,25.5198,90.2201,73.18,95,98,4.16,overcast clouds
458,Ratnagiri,IN,16.9833,73.3,79.5,84,100,15.64,overcast clouds
459,Nisia Floresta,BR,-6.0911,-35.2086,79.18,84,9,11.81,clear sky
460,Wawa,NG,9.9022,4.4192,73.31,91,83,2.86,light rain
461,Vostok,RU,46.4856,135.8833,81.18,65,54,0.94,broken clouds
462,Andenes,NO,69.3143,16.1194,51.46,93,75,21.85,broken clouds
463,Cabatuan,PH,10.8794,122.486,80.67,84,66,7.74,broken clouds
464,Rawah,IQ,34.4816,41.9093,89.28,20,0,15.46,clear sky
465,Kabalo,CD,-6.05,26.9167,76.48,37,4,2.19,clear sky
466,Pacifica,US,37.6138,-122.4869,97.74,77,75,1.01,broken clouds
467,Korla,CN,41.7597,86.1469,85.03,25,45,8.81,scattered clouds
468,Domoni,KM,-12.2569,44.5319,73.76,75,0,9.98,clear sky
469,Coahuayana,MX,18.7333,-103.6833,81.88,71,56,5.53,broken clouds
470,San Quintin,MX,30.4833,-115.95,75.22,69,1,15.14,clear sky
471,Lages,BR,-27.8161,-50.3261,34.25,71,72,11.36,broken clouds
472,Matagami,CA,49.7502,-77.6328,71.71,49,20,8.05,few clouds
473,Grants Pass,US,42.439,-123.3284,101.35,25,1,1.01,clear sky
474,Mokshan,RU,53.4365,44.6132,63.61,88,100,4.92,moderate rain
475,Buy,RU,58.4786,41.53,58.89,96,47,6.53,scattered clouds
476,Bilibino,RU,68.0546,166.4372,37.17,96,100,3.87,light rain
477,Tilichiki,RU,60.4667,166.1,57.33,51,8,10.42,clear sky
478,Haines Junction,CA,60.7522,-137.5108,66.15,45,28,6.91,scattered clouds
479,Auki,SB,-8.7676,160.7034,82.92,69,22,1.81,light rain
480,Whitehorse,CA,60.7161,-135.0538,66.09,48,40,6.91,scattered clouds
481,Laredo,US,27.5064,-99.5075,100.4,36,20,10.36,few clouds
482,Bilma,NE,18.6853,12.9164,92.86,36,26,10.0,scattered clouds
483,Weligama,LK,5.9667,80.4167,79.05,87,92,10.4,overcast clouds
484,San Jeronimo,PE,-11.9472,-75.2829,52.83,58,70,7.2,broken clouds
485,Nouadhibou,MR,20.931,-17.0347,67.98,88,0,17.27,clear sky
486,Linqiong,CN,30.4159,103.4609,78.62,72,29,2.46,scattered clouds
487,Polyarnyye Zori,RU,67.3661,32.4981,51.89,100,75,5.61,broken clouds
488,Grand-Lahou,CI,5.1367,-5.0242,75.22,88,48,6.64,scattered clouds
489,Davlekanovo,RU,54.2215,55.0343,50.02,63,4,3.69,clear sky
490,George,ZA,-33.963,22.4617,45.95,81,0,6.91,clear sky
491,Olhao,PT,37.0286,-7.8411,71.49,88,0,5.75,clear sky
492,Colares,PT,38.7992,-9.4469,67.68,75,0,15.01,clear sky
493,Kaset Sombun,TH,16.2805,101.9542,75.99,87,100,5.3,overcast clouds
494,Beringovskiy,RU,63.05,179.3167,48.33,72,100,15.86,overcast clouds
495,Puerto Ayacucho,VE,5.6639,-67.6236,77.5,85,87,4.23,overcast clouds
496,Channel-Port Aux Basques,CA,47.5702,-59.1367,60.03,92,100,10.07,moderate rain
497,Minsk,BY,53.9,27.5667,64.15,74,69,4.14,broken clouds
498,Katsuura,JP,35.1333,140.3,84.11,81,94,14.16,overcast clouds
499,Quibor,VE,9.9287,-69.6201,81.57,63,46,8.99,scattered clouds
500,Paita,PE,-5.0892,-81.1144,75.76,82,8,17.9,clear sky
501,Progreso,MX,21.2833,-89.6667,79.11,75,57,14.12,broken clouds
502,Nyurba,RU,63.2842,118.3319,64.63,50,9,6.67,clear sky
503,Meulaboh,ID,4.1363,96.1285,75.25,90,90,4.14,light rain
504,Caldas Novas,BR,-17.7417,-48.625,66.6,44,4,14.18,clear sky
505,Svetlogorsk,BY,52.6333,29.7333,67.14,76,81,2.91,broken clouds
506,Calama,CL,-22.4667,-68.9333,63.09,12,33,23.02,scattered clouds
507,Lebrija,ES,36.9208,-6.0753,80.71,63,0,6.24,clear sky
508,Seymchan,RU,62.8833,152.4333,43.72,80,99,7.34,overcast clouds
509,Rocha,UY,-34.4833,-54.3333,42.26,69,24,18.25,few clouds
510,At-Bashi,KG,41.1702,75.8106,59.7,73,11,0.85,few clouds
511,Aklavik,CA,68.2191,-135.0107,65.23,72,75,6.91,shower rain
512,Gushikawa,JP,26.3544,127.8686,80.19,94,1,3.44,clear sky
513,Portland,US,45.5234,-122.6762,95.7,33,20,1.01,few clouds
514,Port Moresby,PG,-9.4431,147.1797,76.42,94,75,4.61,broken clouds
515,Omsukchan,RU,62.5333,155.8,40.28,84,100,5.77,light rain
516,Chimore,BO,-16.9833,-65.1333,57.6,54,100,2.3,overcast clouds
517,Maryville,US,35.7565,-83.9705,95.27,40,20,1.99,few clouds
518,Kropotkin,RU,45.4375,40.5756,64.6,58,0,3.78,clear sky
519,Udachnyy,RU,66.4167,112.4,71.94,55,12,7.45,few clouds
520,Havre-Saint-Pierre,CA,50.2334,-63.5986,62.96,72,75,11.5,broken clouds
521,Oranjemund,NA,-28.55,16.4333,52.79,85,1,7.34,clear sky
522,Alofi,NU,-19.0595,-169.9187,75.09,78,75,6.91,broken clouds
523,Arvi,IN,20.9833,78.2333,76.14,82,100,13.11,light rain
524,Hovd,MN,48.0056,91.6419,59.05,50,21,4.09,few clouds
525,San Cristobal,VE,7.7669,-72.225,75.38,88,97,5.21,overcast clouds
526,Nuristan,AF,35.3,70.8333,50.92,79,35,4.76,scattered clouds
527,Laguna,US,38.421,-121.4238,107.44,25,1,3.0,haze
528,Vestmanna,FO,62.1564,-7.1664,52.72,100,75,13.8,broken clouds
529,Awbari,LY,26.5921,12.7805,85.57,17,0,7.36,clear sky
530,Kaili,ID,-3.4626,120.2147,68.36,84,53,1.92,broken clouds
531,Sao Gabriel Da Cachoeira,BR,-0.1303,-67.0892,75.38,89,91,2.39,overcast clouds
532,Winnemucca,US,40.973,-117.7357,93.25,11,1,6.91,clear sky
533,Tocopilla,CL,-22.092,-70.1979,64.45,55,25,8.41,scattered clouds
534,Sao Felix Do Xingu,BR,-6.6447,-51.995,79.21,37,0,1.99,clear sky
535,Opuwo,NA,-18.0607,13.84,57.15,31,1,8.12,clear sky
536,Nawa,IN,27.0167,75.0,78.3,85,100,11.5,overcast clouds
537,Adrar,MR,20.5022,-10.0711,93.38,18,99,15.23,overcast clouds
538,Kamenka,RU,51.3223,42.7678,68.58,53,94,5.95,overcast clouds
539,Kirakira,SB,-10.4544,161.9205,82.74,74,28,7.38,scattered clouds
540,Oxapampa,PE,-10.5775,-75.4017,58.89,96,61,1.63,broken clouds
541,Aloleng,PH,16.1307,119.7824,81.95,85,100,17.81,overcast clouds
542,Impfondo,CG,1.6381,18.0667,73.4,84,94,4.21,light rain
543,Ucluelet,CA,48.9329,-125.5528,93.04,71,1,1.99,clear sky
544,Boa Vista,BR,2.8197,-60.6733,85.98,58,40,3.44,scattered clouds
545,Las Palmas,ES,28.4204,-14.0131,68.79,78,24,14.97,few clouds
546,Chimbarongo,CL,-34.7,-71.05,64.78,57,0,3.85,clear sky
547,Menongue,AO,-14.6585,17.691,49.66,41,46,4.54,scattered clouds
548,Sembe,CG,1.6481,14.5806,74.12,75,94,1.7,overcast clouds
549,Alenquer,BR,-1.9417,-54.7383,82.74,53,18,0.81,few clouds
550,Amapa,BR,1.0,-52.0,71.87,98,37,3.18,scattered clouds
551,Beyneu,KZ,45.3167,55.2,74.05,35,14,13.65,few clouds
552,Dubrovnik,HR,42.6481,18.0922,80.24,38,0,3.44,clear sky
553,Olafsvik,IS,64.8945,-23.7142,52.52,85,100,15.66,overcast clouds
554,Andreyevo,RU,55.9465,41.1505,60.69,96,100,6.26,light rain
555,Mazamari,PE,-11.3258,-74.5308,74.23,77,92,0.49,overcast clouds
556,Porto Belo,BR,-27.1578,-48.5531,57.15,51,7,13.0,clear sky
557,Parauna,BR,-16.9478,-50.4486,70.34,38,88,18.03,overcast clouds
558,Yar-Sale,RU,66.8333,70.8333,43.81,88,36,3.38,scattered clouds
559,Aktau,KZ,43.65,51.2,68.58,60,15,13.73,few clouds
560,Oriximina,BR,-1.7656,-55.8661,82.67,48,6,3.22,clear sky
561,Chilliwack,CA,49.1747,-121.9443,90.36,38,96,5.99,overcast clouds
562,Tommot,RU,58.9564,126.2925,65.28,69,58,7.76,broken clouds
563,Hervey Bay,AU,-25.2986,152.8535,64.51,82,92,12.64,overcast clouds
564,Yinchuan,CN,38.4681,106.2731,76.24,41,1,4.61,clear sky
565,Rapid City,US,44.0805,-103.231,100.45,21,1,5.01,smoke
566,Stokmarknes,NO,68.5646,14.9108,57.49,90,7,9.93,clear sky
567,Palu,ID,-0.8917,119.8707,76.91,91,21,2.46,few clouds
568,Faya,SA,18.3851,42.4509,68.11,73,57,6.89,broken clouds
569,Ihlow,DE,51.8833,13.3333,68.31,72,75,5.75,broken clouds
570,Shipitsyno,RU,61.2806,46.5208,57.51,61,88,4.83,overcast clouds
571,Lianyuan,CN,27.6883,111.6642,78.51,88,3,2.62,clear sky
572,Caen,FR,49.0833,-0.4167,61.25,77,0,9.22,clear sky
573,Ardmore,US,34.1743,-97.1436,95.32,49,1,5.99,clear sky
574,Mossendjo,CG,-2.9506,12.7261,65.55,85,38,2.91,scattered clouds
575,Banda Aceh,ID,5.5577,95.3222,79.63,79,47,13.87,scattered clouds
576,Lata,PT,40.1629,-8.3327,62.82,92,0,1.95,clear sky
577,Havoysund,NO,70.9963,24.6622,47.28,90,99,6.91,overcast clouds
578,Qaqortoq,GL,60.7167,-46.0333,54.1,92,62,5.66,broken clouds
579,Ariyalur,IN,11.1333,79.0833,82.56,66,99,9.15,overcast clouds
580,Paamiut,GL,61.994,-49.6678,44.74,85,34,6.71,scattered clouds
581,Abu Zabad,SD,12.35,29.25,75.09,82,100,8.59,moderate rain
582,Bandundu,CD,-3.3167,17.3667,74.39,25,42,3.89,scattered clouds
583,Timra,SE,62.487,17.3257,66.67,84,90,5.75,overcast clouds
584,Bac Lieu,VN,9.285,105.7244,80.06,83,90,10.45,overcast clouds
585,Zvishavane,ZW,-20.3267,30.0665,52.03,63,0,1.52,clear sky
586,Ostersund,SE,63.1792,14.6357,63.05,77,97,0.0,overcast clouds
587,Marabba,SD,12.35,32.1833,76.95,82,100,12.15,overcast clouds
588,Ruidoso,US,33.3317,-105.673,83.7,91,20,11.5,few clouds
589,Cooma,AU,-36.2333,149.1333,38.97,60,3,10.36,clear sky
590,Chumikan,RU,54.7183,135.315,55.96,97,99,8.88,light rain
591,Ishigaki,JP,24.3448,124.1572,80.73,94,40,2.3,scattered clouds
592,Diego De Almagro,CL,-26.3667,-70.05,54.84,27,0,2.89,clear sky
593,Westerland,DE,54.9079,8.3033,61.02,88,75,10.36,broken clouds
594,Ponta Delgada,PT,37.7333,-25.6667,70.52,88,40,10.36,scattered clouds
595,Alekseyevsk,RU,57.8406,108.3492,71.28,63,95,4.23,overcast clouds
596,Shebunino,RU,46.4339,141.8603,78.01,73,1,5.44,clear sky
597,Sinnamary,GF,5.3833,-52.95,78.67,85,23,9.42,few clouds
598,Altay,CN,47.8667,88.1167,55.69,41,11,4.34,few clouds
599,Pangkalanbuun,ID,-2.6833,111.6167,73.65,96,36,2.04,scattered clouds
600,Nanakuli,US,21.3906,-158.1547,85.95,56,1,9.22,clear sky
601,Bowen,AU,-20.0167,148.2333,59.22,79,26,2.71,scattered clouds
602,Quelimane,MZ,-17.8786,36.8883,62.55,94,20,5.75,few clouds
603,Sesheke,ZM,-17.4759,24.2968,50.67,56,12,4.52,few clouds
604,Abu Kamal,SY,34.4506,40.9171,90.16,20,0,21.7,clear sky
605,Santander,ES,43.4647,-3.8044,65.46,84,0,1.99,clear sky
606,Mwinilunga,ZM,-11.7358,24.4293,53.73,46,4,3.89,clear sky
607,Almirante,PA,9.3,-82.4,87.89,83,92,3.94,overcast clouds
608,Preeceville,CA,51.95,-102.6677,83.1,22,4,10.07,clear sky
609,Nanlong,CN,31.3533,106.0631,76.91,84,3,2.01,clear sky
610,Murwillumbah,AU,-28.3167,153.4,68.13,77,51,12.66,broken clouds
611,Kushmurun,KZ,52.4503,64.6311,53.42,66,23,7.18,few clouds
612,Ahuimanu,US,21.4447,-157.8378,85.71,66,75,11.5,broken clouds
613,Nagyoroszi,HU,48.005,19.0905,75.87,84,41,8.93,scattered clouds
614,Serendah,MY,3.3646,101.6041,76.78,89,100,1.36,overcast clouds
615,La Libertad,EC,-2.2333,-80.9,71.26,88,90,8.05,overcast clouds
616,Port Macquarie,AU,-31.4333,152.9167,61.38,57,5,12.12,clear sky
617,Marquette,US,46.5333,-87.6335,76.6,63,99,1.99,overcast clouds
618,Tautira,PF,-17.7333,-149.15,82.0,77,24,7.54,light rain
619,Grand Gaube,MU,-20.0064,57.6608,71.38,73,100,11.99,overcast clouds
620,Matay,EG,28.419,30.7792,83.88,39,28,12.57,scattered clouds
621,Santiago,CL,-33.4569,-70.6483,67.44,23,0,0.0,clear sky
622,Beloha,MG,-25.1667,45.05,62.91,88,1,8.66,clear sky
623,Semnan,IR,35.5729,53.3971,76.35,56,45,11.5,scattered clouds
624,Vidim,RU,56.4088,103.1106,67.59,59,20,1.07,few clouds
625,Kamalpur,IN,24.2,91.8333,75.07,98,100,5.64,overcast clouds
626,Vila Do Maio,CV,15.1333,-23.2167,77.79,78,97,8.75,overcast clouds
627,Seka,TH,17.9285,103.9552,82.22,92,100,3.69,overcast clouds
628,Rio Grande,BR,-32.035,-52.0986,40.95,76,52,22.44,broken clouds
629,Gizo,SB,-8.103,156.8419,82.17,74,51,5.5,broken clouds
630,Turka,UA,49.1541,23.0297,65.93,84,1,6.42,clear sky
631,Shamary,RU,57.3434,58.2199,42.37,93,89,3.33,overcast clouds
632,Kaka,TM,37.3482,59.6143,83.35,19,0,5.17,clear sky
633,Wanning,CN,18.8003,110.3967,81.18,85,100,7.58,overcast clouds
634,Dashitou,CN,43.3067,128.5114,76.06,76,100,0.69,moderate rain
635,Tiznit,MA,29.5833,-9.5,76.68,58,2,2.08,clear sky
636,Cepu,ID,-7.1475,111.5906,69.55,86,16,3.13,few clouds
637,Merauke,ID,-8.4667,140.3333,78.26,87,52,12.41,broken clouds
638,Nizwa,OM,22.9333,57.5333,92.07,37,79,4.94,broken clouds
639,Komsomolskiy,UZ,40.4272,71.7189,81.32,29,10,4.61,clear sky
640,Yaan,NG,7.3833,8.5667,73.15,79,95,3.53,overcast clouds
641,Pitimbu,BR,-7.4706,-34.8086,75.79,84,10,11.81,clear sky
642,Brandon,US,27.9378,-82.2859,87.03,82,40,1.01,scattered clouds
643,Amuntai,ID,-2.4177,115.2494,75.31,94,58,0.45,broken clouds
644,Zacatepec,MX,18.65,-99.2,88.57,49,39,4.23,scattered clouds
645,Maldonado,UY,-34.6667,-54.9167,45.23,73,77,18.48,broken clouds
646,Moindou,NC,-21.6924,165.677,71.55,56,14,6.69,few clouds
647,Kyra,RU,49.5776,111.9753,59.56,85,0,2.95,clear sky
648,Novosysoyevka,RU,44.235,133.3642,81.52,69,6,0.74,clear sky
649,Chantada,ES,42.6088,-7.7712,61.41,96,1,4.41,clear sky
650,Roald,NO,62.5833,6.1333,65.16,100,65,8.05,broken clouds
651,Henties Bay,NA,-22.116,14.2845,55.85,80,0,9.33,clear sky
652,Simao,CN,22.7886,100.9748,66.56,100,100,1.43,light rain
653,Staraya Kulatka,RU,52.7167,47.6167,63.88,64,100,2.64,overcast clouds
654,Huinan,CN,42.6225,126.2614,76.08,88,100,1.16,overcast clouds
655,Kosonsoy,UZ,41.2561,71.5508,70.36,35,0,7.72,clear sky
656,Belle Glade,US,26.6845,-80.6676,86.02,76,64,10.09,broken clouds
657,Pa Sang,TH,18.5262,98.9394,77.85,87,99,2.42,overcast clouds
658,Boende,CD,-0.2167,20.8667,79.63,39,88,0.76,overcast clouds
659,Sioux Lookout,CA,50.1001,-91.917,84.27,45,75,10.36,broken clouds
660,Zhigansk,RU,66.7697,123.3711,60.89,52,26,4.88,scattered clouds
661,Tucurui,BR,-3.7661,-49.6725,82.78,50,37,0.67,scattered clouds
662,Touros,BR,-5.1989,-35.4608,77.9,82,12,16.28,few clouds
663,Lerwick,GB,60.1545,-1.1494,57.2,98,98,10.31,overcast clouds
664,Kamskiye Polyany,RU,55.4307,51.4171,52.61,69,5,4.12,clear sky
665,Uthal,PK,25.8072,66.6219,82.26,84,95,4.18,overcast clouds
666,Utiel,ES,39.5667,-1.2,69.1,81,0,5.01,clear sky
667,Boyuibe,BO,-20.4167,-63.2833,58.91,36,7,6.06,clear sky
